Unnamed: 0,text,rating,category,product_name,product_id,sold,shop_id,product_url
16529,"Pengiriman cepat, barang bagus, elegan, ori garansi 10 tahun. Recommended seller",5,fashion,Zeca Watches - Ladies - 139L.LRE.DRG7,292087573,15,3386847,https://www.tokopedia.com/zeca-watches/zeca-watches-ladies-139l-lre-drg7
16530,Sangat memuaskan dan sesuai harapan. Keren banget..,5,fashion,Zeca Watches - Man - 215M.RBL.DD.S1,292091633,1,3386847,https://www.tokopedia.com/zeca-watches/zeca-watches-man-215m-rbl-dd-s1
16531,"Barangnya mantap, respon jg cepat sampe, cuma ada sedikit masalah tgl jam terlalu kecil, tapi barang ok.",5,fashion,Zeca Watches - Ladies - 1008LA.H.D.S2,292086965,1,3386847,https://www.tokopedia.com/zeca-watches/zeca-watches-ladies-1008la-h-d-s2
16532,"Recomended seller.. bagus barangnya, packingnya jg oke",5,fashion,Zeca Watches - Man - 2004M.H.D.S1,292090731,7,3386847,https://www.tokopedia.com/zeca-watches/zeca-watches-man-2004m-h-d-s1
16533,Beruntung bisa dapet di flash sale...barang oke banget...original + garansi 10 tahun..keren pokok nya deh...terima kasih Zeca Watches,5,fashion,Zeca Watches - Man - 2004M.H.D.S1,292090731,7,3386847,https://www.tokopedia.com/zeca-watches/zeca-watches-man-2004m-h-d-s1
16534,Jam tangan yang bagus..mewah dan elegan..Alhamdulillah pas promo dpt jam beginian..suka banget..terbaik pokoknya...,5,fashion,Zeca Watches - Man - 2004M.H.D.S1,292090731,7,3386847,https://www.tokopedia.com/zeca-watches/zeca-watches-man-2004m-h-d-s1
16535,Sangat recommended !!!,5,fashion,Zeca Watches - Man - 2004M.H.D.S1,292090731,7,3386847,https://www.tokopedia.com/zeca-watches/zeca-watches-man-2004m-h-d-s1
16536,Barang nya bagus...pengiriman cepat n packing bagus,5,fashion,Zeca Watches - Man - 2004M.H.D.S1,292090731,7,3386847,https://www.tokopedia.com/zeca-watches/zeca-watches-man-2004m-h-d-s1
16537,"Produk diterima dengan baik, kemasan bagus dan tampilan ok banget 👍🏻",5,fashion,Zeca Watches - Ladies - 3007L.LBR.P.RG2,292087364,7,3386847,https://www.tokopedia.com/zeca-watches/zeca-watches-ladies-3007l-lbr-p-rg2
16538,"Pesanan sesuai, harganya murah (beli waktu flash sale), fungsi nya berjalan dengan baik, pengiriman cepat, kemasan bagus",5,fashion,Zeca Watches - Ladies - 3007L.LBR.P.RG2,292087364,7,3386847,https://www.tokopedia.com/zeca-watches/zeca-watches-ladies-3007l-lbr-p-rg2
16539,Bagus jamnya.. Keren.. Simpel dan elegan.. Suka bgt.. Thanks..,5,fashion,Zeca Watches - Man - 3009M.LBR.D1.BL2,294306825,8,3386847,https://www.tokopedia.com/zeca-watches/zeca-watches-man-3009m-lbr-d1-bl2-1
16540,"Jamnya keren , bagus , mantap",5,fashion,Zeca Watches - Man - 3009M.LBR.D1.BL2,294306825,8,3386847,https://www.tokopedia.com/zeca-watches/zeca-watches-man-3009m-lbr-d1-bl2-1
16541,"Warna strap ternyata lebih muda daripada yang di foto, tapi overall oke. Fast action, recommended seller",5,fashion,Zeca Watches - Man - 3009M.LBR.D1.BL2,294306825,8,3386847,https://www.tokopedia.com/zeca-watches/zeca-watches-man-3009m-lbr-d1-bl2-1
16542,nice product and seller service excellence.... recommended.....,5,fashion,Zeca Watches - Ladies - 302L.LBR.DRG1,334499546,1,3386847,https://www.tokopedia.com/zeca-watches/zeca-watches-ladies-302l-lbr-drg1
16543,"Produk asli, packaging bubble wrap aman, even masih ada harga aslinya dari toko. Ada kartu garansinya juga. Sayang sekali jam nya datang tanpa baterai.",4,fashion,Jam Tangan Pria TIMEX Easy Reader - TW2R40100,258539835,2,2058017,https://www.tokopedia.com/timexindonesia/jam-tangan-pria-timex-easy-reader-tw2r40100
16544,"Sangat memuaskan , barang bagus , harga oke , mantap pokoknya mksh ya",5,fashion,Jam Tangan Wanita TIMEX Easy Reader - TW2R40300,258541222,9,2058017,https://www.tokopedia.com/timexindonesia/jam-tangan-wanita-timex-easy-reader-tw2r40300
16545,Barang sesuai dengan deskripsi packaging dalam pengiriman sangat baikdan rapih dan cepat sampai walau dengan ekspedisi reguler.,5,fashion,Jam Tangan Wanita TIMEX Easy Reader - TW2R40300,258541222,9,2058017,https://www.tokopedia.com/timexindonesia/jam-tangan-wanita-timex-easy-reader-tw2r40300
16546,"Ukuran dan warna sesuai dengan foto.Barang bagus, cepat sampai, recommended!",5,fashion,Jam Tangan Wanita TIMEX Easy Reader - TW2R40300,258541222,9,2058017,https://www.tokopedia.com/timexindonesia/jam-tangan-wanita-timex-easy-reader-tw2r40300
16547,"Pengiriman cepat, packing mantap, barang josss..👍🏻",5,fashion,Jam Tangan Pria TIMEX The Scovil - TW2R46800,258542368,8,2058017,https://www.tokopedia.com/timexindonesia/jam-tangan-pria-timex-the-scovil-tw2r46800
16548,Jamnya bagus sesuai pesanan,5,fashion,Jam Tangan Pria TIMEX The Scovil - TW2R46800,258542368,8,2058017,https://www.tokopedia.com/timexindonesia/jam-tangan-pria-timex-the-scovil-tw2r46800
16549,"Bagus, harga diskon jg, sesuai yg di inginkan",5,fashion,Jam Tangan Pria TIMEX The Scovil - TW2R46800,258542368,8,2058017,https://www.tokopedia.com/timexindonesia/jam-tangan-pria-timex-the-scovil-tw2r46800
16550,Pengiriman sangat kilat dan cepat diproses trims,5,fashion,Jam Tangan Pria TIMEX The Scovil - TW2R46800,258542368,8,2058017,https://www.tokopedia.com/timexindonesia/jam-tangan-pria-timex-the-scovil-tw2r46800
16551,Barang sudah sampai... packing mangtabs....,5,fashion,Jam Tangan Pria TIMEX The Scovil - TW2R46800,258542368,8,2058017,https://www.tokopedia.com/timexindonesia/jam-tangan-pria-timex-the-scovil-tw2r46800
16552,"Baranb sesuai dengan gambar, mantap djiwa!",5,fashion,Jam Tangan Pria TIMEX Man Skyline - TW2R49900,258544054,2,2058017,https://www.tokopedia.com/timexindonesia/jam-tangan-pria-timex-man-skyline-tw2r49900
16553,"Wah thanks, packing rapi, barang sudah diterima dengan baik, thanks ya",5,fashion,Jam Tangan Pria TIMEX Man Skyline - TW2R49900,258544054,2,2058017,https://www.tokopedia.com/timexindonesia/jam-tangan-pria-timex-man-skyline-tw2r49900
16554,👍👍👍👍👍,5,fashion,Jam Tangan Pria TIMEX Fairfield Chronograph - TW2R62000,258545276,5,2058017,https://www.tokopedia.com/timexindonesia/jam-tangan-pria-timex-fairfield-chronograph-tw2r62000
16555,jam bagus ... packaging oke banget,5,fashion,Jam Tangan Pria TIMEX Fairfield Chronograph - TW2R62000,258545276,5,2058017,https://www.tokopedia.com/timexindonesia/jam-tangan-pria-timex-fairfield-chronograph-tw2r62000
16556,"seperti biasa respon cepat, packing rapih, asik pokoknya",5,fashion,Jam Tangan Pria TIMEX Analog Elevated - TW4B06600,258546133,10,2058017,https://www.tokopedia.com/timexindonesia/jam-tangan-pria-timex-analog-elevated-tw4b06600
16557,Packing outstanding 😁. Kalo barang mah... yah timex pasti keren,5,fashion,Jam Tangan Pria TIMEX Analog Elevated - TW4B06600,258546133,10,2058017,https://www.tokopedia.com/timexindonesia/jam-tangan-pria-timex-analog-elevated-tw4b06600
16558,Produk sesuai dengan ekspektasi,5,fashion,Jam Tangan Pria TIMEX Analog Elevated - TW4B06600,258546133,10,2058017,https://www.tokopedia.com/timexindonesia/jam-tangan-pria-timex-analog-elevated-tw4b06600
16559,Barang Telah Diterima.. Packing dan Kualitas Bintang 5..,5,fashion,Jam Tangan Pria TIMEX Analog Elevated - TW4B06600,258546133,10,2058017,https://www.tokopedia.com/timexindonesia/jam-tangan-pria-timex-analog-elevated-tw4b06600
16560,"Mantap gan, barang sampai dengan selamat dan barang sesuai keinginan, recomend !!!",5,fashion,Jam Tangan Pria TIMEX Analog Elevated - TW4B06600,258546133,10,2058017,https://www.tokopedia.com/timexindonesia/jam-tangan-pria-timex-analog-elevated-tw4b06600
16561,Barang sangat baik. Sesuai deskripsi,5,fashion,Jam Tangan Wanita TIMEX The Price Fighter - A300,262511350,2,2058017,https://www.tokopedia.com/timexindonesia/jam-tangan-wanita-timex-the-price-fighter-a300
16562,Packing nya rapi.. pengiriman juga cepat,5,fashion,Jam Tangan Wanita TIMEX The Price Fighter - A300,262511350,2,2058017,https://www.tokopedia.com/timexindonesia/jam-tangan-wanita-timex-the-price-fighter-a300
16563,"Barang sesuai, semoga tidak cepat rusak, pengiriman cepat sekaliii, produk dan penjual sangat recommended!1!",5,fashion,Jam Tangan Wanita TIMEX The Price Fighter - A500,262521196,7,2058017,https://www.tokopedia.com/timexindonesia/jam-tangan-wanita-timex-the-price-fighter-a500
16564,Barang sudah diterima dengan baik.,5,fashion,Jam Tangan Wanita TIMEX The Price Fighter - A500,262521196,7,2058017,https://www.tokopedia.com/timexindonesia/jam-tangan-wanita-timex-the-price-fighter-a500
16565,"Thank you timex indonesia , Terbaik",5,fashion,Jam Tangan Wanita TIMEX The Price Fighter - A500,262521196,7,2058017,https://www.tokopedia.com/timexindonesia/jam-tangan-wanita-timex-the-price-fighter-a500
16566,"Sesuai deskripsi, di atas ekspektasi",5,fashion,Jam Tangan Pria Timex Ironman 80 TW5K99100 - Green,171628502,3,2058017,https://www.tokopedia.com/timexindonesia/jam-tangan-pria-timex-ironman-80-tw5k99100-green
16567,"Produk ori dan sesuai gambar, keren.",5,fashion,Jam Tangan Pria Timex Ironman 80 TW5K98800 - Yellow,171628526,3,2058017,https://www.tokopedia.com/timexindonesia/jam-tangan-pria-timex-ironman-80-tw5k98800-yellow
16568,Super kerenn barangnya,5,fashion,Jam Tangan Pria Timex Ironman 80 TW5K98800 - Yellow,171628526,3,2058017,https://www.tokopedia.com/timexindonesia/jam-tangan-pria-timex-ironman-80-tw5k98800-yellow
16569,"Terbaik memang. respon cepat, packing bagus, barang mulus 👍",5,fashion,Jam Tangan Pria TIMEX The Waterbury Chronograph TW2P84100 - Brown,171628194,9,2058017,https://www.tokopedia.com/timexindonesia/jam-tangan-pria-timex-the-waterbury-chronograph-tw2p84100-brown
16570,Barang sudah sampai dan sesuai dengan gambar.  Thanks!,5,fashion,Jam Tangan Pria TIMEX The Waterbury Chronograph TW2P84100 - Brown,171628194,9,2058017,https://www.tokopedia.com/timexindonesia/jam-tangan-pria-timex-the-waterbury-chronograph-tw2p84100-brown
16571,"baraaanngg 
mantappppppppppttttt",5,fashion,Jam Tangan Pria TIMEX The Waterbury Chronograph TW84200 - Tan,171628221,1,2058017,https://www.tokopedia.com/timexindonesia/jam-tangan-pria-timex-the-waterbury-chronograph-tw84200-tan
16572,"bagus, pengirimannya cepat, packing aman dari the watch co",5,fashion,Jam Tangan Pria TIMEX The Original Waterbury TW2P84400 - Brown,171628255,3,2058017,https://www.tokopedia.com/timexindonesia/jam-tangan-pria-timex-the-original-waterbury-tw2p84400-brown
16573,"Barang sesuai, pengiriman aman, cepat.",5,fashion,Jam Tangan Pria TIMEX The Original Waterbury TW2P84400 - Brown,171628255,3,2058017,https://www.tokopedia.com/timexindonesia/jam-tangan-pria-timex-the-original-waterbury-tw2p84400-brown
16574,pengiriman lumayan cepat. barang sesuai pesanan dan packingnya oke. makasih timex,5,fashion,Jam Tangan Pria TIMEX Original Waterbury TW2P84500 - Tan,171628269,2,2058017,https://www.tokopedia.com/timexindonesia/jam-tangan-pria-timex-original-waterbury-tw2p84500-tan
16575,mantab. cpt sampe brg sesuai pesenan.,5,fashion,Jam Tangan Pria TIMEX Original Waterbury TW2P84500 - Tan,171628269,2,2058017,https://www.tokopedia.com/timexindonesia/jam-tangan-pria-timex-original-waterbury-tw2p84500-tan
16576,"ada kendala sedikit di pengiriman, terobati dengan kualitas dan pelayanan memuaskann. mari kita berlangganan. thanks timexxx",5,fashion,Jam Tangan Pria TIMEX Weekender Slip Thru TW2P85300 - Brown,171628284,2,2058017,https://www.tokopedia.com/timexindonesia/jam-tangan-pria-timex-weekender-slip-thru-tw2p85300-brown
16577,terima kasih jam timex telah kami terima,5,fashion,Jam Tangan Pria TIMEX Weekender Slip Thru TW2P85500 - Green,171628297,1,2058017,https://www.tokopedia.com/timexindonesia/jam-tangan-pria-timex-weekender-slip-thru-tw2p85500-green
16578,proses cepat dan barang bagus. sesuai di etalase,5,fashion,Jam Tangan Pria TIMEX Original Modern TW2P95600 - Brown / Tan,171628316,2,2058017,https://www.tokopedia.com/timexindonesia/jam-tangan-pria-timex-original-modern-tw2p95600-brown-tan
16579,Sudah diterima dan bagus.. semoga bertahan lama,5,fashion,Jam Tangan Pria TIMEX Original Modern TW2P95600 - Brown / Tan,171628316,2,2058017,https://www.tokopedia.com/timexindonesia/jam-tangan-pria-timex-original-modern-tw2p95600-brown-tan
16580,Bagus sekali.. terimakasih,5,fashion,Jam Tangan Pria TIMEX Weekender Box Set TWG012500 - Brown / Blue,171628333,2,2058017,https://www.tokopedia.com/timexindonesia/jam-tangan-pria-timex-weekender-box-set-twg012500-brown-blue
16581,"saya suka karena face nya sederhana cocok dengan strap macam macam. Strap bawaannya cukup bagus, sayang yang kulit walaupun terlihat bagus namun setelah beberapa kali pemakaian sudah terlihat banget bekasnya.",5,fashion,Jam Tangan Pria TIMEX Weekender Box Set TWG012500 - Brown / Blue,171628333,2,2058017,https://www.tokopedia.com/timexindonesia/jam-tangan-pria-timex-weekender-box-set-twg012500-brown-blue
16582,"Terima kasih, sesuai pesanan, bagus",5,fashion,Jam Tangan TIMEX Analog Elevated TW4B06900 - Black,171628352,5,2058017,https://www.tokopedia.com/timexindonesia/jam-tangan-timex-analog-elevated-tw4b06900-black
16583,"pengiriman tolong dipercepat kedepannya.
apa hari sabtu libur ya?
packing bagus.
kualitas jam lumayan lah sesuai harga",5,fashion,Jam Tangan TIMEX Analog Elevated TW4B06900 - Black,171628352,5,2058017,https://www.tokopedia.com/timexindonesia/jam-tangan-timex-analog-elevated-tw4b06900-black
16584,"barang sudah sampai dan berfungsi dengan baik.
maaf telat kasih konfirmasi karna long weekend",5,fashion,Jam Tangan TIMEX Analog Elevated TW4B06900 - Black,171628352,5,2058017,https://www.tokopedia.com/timexindonesia/jam-tangan-timex-analog-elevated-tw4b06900-black
16585,"Jamnya sdh sampai, tampak keren saat dipakai, terima kasih",5,fashion,Jam Tangan Pria TIMEX Analog Elevated TW4B06800 - Green,171628377,7,2058017,https://www.tokopedia.com/timexindonesia/jam-tangan-pria-timex-analog-elevated-tw4b06800-green
16586,kalo 5 yang ada pada dirinya dan gw gak,5,fashion,Jam Tangan Pria TIMEX Analog Elevated TW4B06800 - Green,171628377,7,2058017,https://www.tokopedia.com/timexindonesia/jam-tangan-pria-timex-analog-elevated-tw4b06800-green
16587,thanks timex..jamnya sdh sampai,5,fashion,Jam Tangan Pria TIMEX Analog Elevated TW4B06800 - Green,171628377,7,2058017,https://www.tokopedia.com/timexindonesia/jam-tangan-pria-timex-analog-elevated-tw4b06800-green
16588,Barang bagus gan.  Packing rapi banget. Sukses terus,5,fashion,Jam Tangan Pria TIMEX Analog Elevated TW4B06800 - Green,171628377,7,2058017,https://www.tokopedia.com/timexindonesia/jam-tangan-pria-timex-analog-elevated-tw4b06800-green
16589,barang sesuai & datang tepat waktu,5,fashion,Jam Tangan Pria TIMEX Analog Elevated TW4B06800 - Green,171628377,7,2058017,https://www.tokopedia.com/timexindonesia/jam-tangan-pria-timex-analog-elevated-tw4b06800-green
16590,"Packing bagus, barang juga bagus dan original tentunya. Thnks",5,fashion,Jam Tangan Pria TIMEX Expedition Scout TW4B04700 - Green,171628396,8,2058017,https://www.tokopedia.com/timexindonesia/jam-tangan-pria-timex-expedition-scout-tw4b04700-green
16591,"Barang sudah sampai, packing rapi. Nice!",5,fashion,Jam Tangan Pria TIMEX Expedition Scout TW4B04700 - Green,171628396,8,2058017,https://www.tokopedia.com/timexindonesia/jam-tangan-pria-timex-expedition-scout-tw4b04700-green
16592,Jam sudah diterima dengan kondisi baik. Packingnya rapi. Jamnya mantap. Recommended,5,fashion,Jam Tangan Pria TIMEX Expedition Scout TW4B04700 - Green,171628396,8,2058017,https://www.tokopedia.com/timexindonesia/jam-tangan-pria-timex-expedition-scout-tw4b04700-green
16593,"Akhirnya yg diincer dr lama sdh ada
Terima ksh bnyk atas great service nya",5,fashion,Jam Tangan Pria TIMEX Expedition Scout TW4B04700 - Green,171628396,8,2058017,https://www.tokopedia.com/timexindonesia/jam-tangan-pria-timex-expedition-scout-tw4b04700-green
16594,Barang bagus dan sangat pas cepat sampai,4,fashion,Jam Tangan Pria TIMEX Expedition Scout TW4B04700 - Green,171628396,8,2058017,https://www.tokopedia.com/timexindonesia/jam-tangan-pria-timex-expedition-scout-tw4b04700-green
16595,sudah sampe sesuai harapan barangya. packing dlmnya ok tp kardus packing pas bukaan robek kayak br diintip dalemnya...tapi barang utuh bublenya kuat. mksh timex kpn2 order lagi,5,fashion,Jam Tangan Pria TIMEX Expedition Scout TW4B04700 - Green,171628396,8,2058017,https://www.tokopedia.com/timexindonesia/jam-tangan-pria-timex-expedition-scout-tw4b04700-green
16596,"bagus, mudah-mudahan awet. tnks",5,fashion,Jam Tangan Pria TIMEX Expedition Scout TW4B04700 - Green,171628396,8,2058017,https://www.tokopedia.com/timexindonesia/jam-tangan-pria-timex-expedition-scout-tw4b04700-green
16597,"barangnya sesuai, packing nya rapih dan proses nya cepat. thanks timex :)",5,fashion,Jam Tangan Pria Timex Weekender Fairfield TW2R26600 - Silver,171628409,1,2058017,https://www.tokopedia.com/timexindonesia/jam-tangan-pria-timex-weekender-fairfield-tw2r26600-silver
16598,Pengiriman cepat. Pesan hari ini besok sudah sampai. Packing dengan bubble wrap yang tebal dan ada tambahan kotak lagi selain kotak jamnya. Produk sesuai spesifikasi dan garansi resmi.,5,fashion,Jam Tangan Unisex Timex Weekender Fairfield TW2R26700 - Brown,171628440,8,2058017,https://www.tokopedia.com/timexindonesia/jam-tangan-unisex-timex-weekender-fairfield-tw2r26700-brown
16599,"Respon cepat, saya puas .,?!'--::()$&@""",4,fashion,Jam Tangan Unisex Timex Weekender Fairfield TW2R26700 - Brown,171628440,8,2058017,https://www.tokopedia.com/timexindonesia/jam-tangan-unisex-timex-weekender-fairfield-tw2r26700-brown
16600,Terlalu ringan tidak seperti jam2 saya terdahulu,5,fashion,Jam Tangan Pria Timex Ironman 80 TW5K98400 - Brown,171628468,3,2058017,https://www.tokopedia.com/timexindonesia/jam-tangan-pria-timex-ironman-80-tw5k98400-brown
16601,"Packing mantap, rapih dan aman. Produk sesuai pesanan. Recommended seller and product. Terimakasih Timex and Tokopedia. 👍🏽👍🏽👍🏽",5,fashion,Jam Tangan Pria Timex Ironman 80 TW5K98400 - Brown,171628468,3,2058017,https://www.tokopedia.com/timexindonesia/jam-tangan-pria-timex-ironman-80-tw5k98400-brown
16602,Pelayanan super cepat dan resposif. Bravo!,5,fashion,Jam Tangan Pria Timex Ironman 80 TW5K98400 - Brown,171628468,3,2058017,https://www.tokopedia.com/timexindonesia/jam-tangan-pria-timex-ironman-80-tw5k98400-brown
16603,"Biar bintang yg bicara...kyknya saya pembeli promo terakhir..hahaha..thx TWC, tokped",5,fashion,Jam Tangan Pria Timex Ironman 80 TW5K99000 - Blue,171628481,2,2058017,https://www.tokopedia.com/timexindonesia/jam-tangan-pria-timex-ironman-80-tw5k99000-blue
16604,Sesuai harapan..  Keren....,5,fashion,Jam Tangan Pria Timex Ironman 80 TW5K99000 - Blue,171628481,2,2058017,https://www.tokopedia.com/timexindonesia/jam-tangan-pria-timex-ironman-80-tw5k99000-blue
16605,Very cool and stylish watch,4,fashion,Jam Tangan Pria Timex Southview Style Elevated TW2R29000,186040113,2,2058017,https://www.tokopedia.com/timexindonesia/jam-tangan-pria-timex-southview-style-elevated-tw2r29000
16606,baguuuuusssssss sesuai dengan gambar,5,fashion,Jam Tangan Pria Timex Southview Style Elevated TW2R29000,186040113,2,2058017,https://www.tokopedia.com/timexindonesia/jam-tangan-pria-timex-southview-style-elevated-tw2r29000
16607,mantap kali kali mantap,5,fashion,Jam Tangan Pria Timex Weekender - TW2P71300,186040129,12,2058017,https://www.tokopedia.com/timexindonesia/jam-tangan-pria-timex-weekender-tw2p71300
16608,"Keren produknya dipaketkan sangat rapi dan tdk cacat sama sekali, produknya realpict",5,fashion,Jam Tangan Pria Timex Weekender - TW2P71300,186040129,12,2058017,https://www.tokopedia.com/timexindonesia/jam-tangan-pria-timex-weekender-tw2p71300
16609,untuk barang..recomended,5,fashion,Jam Tangan Pria Timex Weekender - TW2P71300,186040129,12,2058017,https://www.tokopedia.com/timexindonesia/jam-tangan-pria-timex-weekender-tw2p71300
16610,Sangat memuaskan keren,5,fashion,Jam Tangan Pria Timex Weekender - TW2P71300,186040129,12,2058017,https://www.tokopedia.com/timexindonesia/jam-tangan-pria-timex-weekender-tw2p71300
16611,"Terima kasih, sesuai pesanan - recommended seller",5,fashion,Jam Tangan Pria Timex Weekender - TW2P71300,186040129,12,2058017,https://www.tokopedia.com/timexindonesia/jam-tangan-pria-timex-weekender-tw2p71300
16612,"barang mulus 100% ori dan new ,,,,",5,fashion,Jam Tangan Pria Timex Weekender - TW2P71300,186040129,12,2058017,https://www.tokopedia.com/timexindonesia/jam-tangan-pria-timex-weekender-tw2p71300
16613,"pembelian kedua saya, desain bagus! saya sangat cocok dengan strapnya, cocok untuk outdoor. cuman pake chrononya ribet. Overall puas untuk yg satu ini",4,fashion,Jam Tangan Pria Timex Weekender - TW2P71300,186040129,12,2058017,https://www.tokopedia.com/timexindonesia/jam-tangan-pria-timex-weekender-tw2p71300
16614,👍👍👍👍👍👍👍👍👍👍,5,fashion,Jam Tangan Pria Timex Waterbury x Redwing Shoes - TW2P84000,186040150,6,2058017,https://www.tokopedia.com/timexindonesia/jam-tangan-pria-timex-waterbury-x-redwing-shoes-tw2p84000
16615,"Terkirim!  Overall bagus,  namun bagi calon pembeli,  alangkah baiknya jika melakukan transaksi sesuai jam buka toko,  karena jika pesan sabtu dg pengiriman kilat,  barang akan tetap dikirim hari Senin sesuai jam buka toko (ini salah saya yg ga baca info timex).  Anyway,  mantaps jiwa!",5,fashion,Jam Tangan Pria Timex Waterbury x Redwing Shoes - TW2P84000,186040150,6,2058017,https://www.tokopedia.com/timexindonesia/jam-tangan-pria-timex-waterbury-x-redwing-shoes-tw2p84000
16616,Pelayanan memuaskan dan fast respon. Terima kasih.,5,fashion,Jam Tangan Pria Timex Weekender - TW2P71400,186040170,8,2058017,https://www.tokopedia.com/timexindonesia/jam-tangan-pria-timex-weekender-tw2p71400
16617,barang oke dan pelayanan baik,5,fashion,Jam Tangan Pria Timex Weekender - TW2P71400,186040170,8,2058017,https://www.tokopedia.com/timexindonesia/jam-tangan-pria-timex-weekender-tw2p71400
16618,Jamnya kereeenn.. harga terjangkau. tks,5,fashion,Jam Tangan Pria Timex Weekender - TW2P71400,186040170,8,2058017,https://www.tokopedia.com/timexindonesia/jam-tangan-pria-timex-weekender-tw2p71400
16619,mantap gan barang nya ............,5,fashion,Jam Tangan Pria Timex Weekender - TW2P71400,186040170,8,2058017,https://www.tokopedia.com/timexindonesia/jam-tangan-pria-timex-weekender-tw2p71400
16620,Jamnya sesuai dan bagus seperti yg saya liat di mal. Terima kasih timex Indonesia  sukses selalu.,5,fashion,Jam Tangan Pria Timex Weekender - TW2P71400,186040170,8,2058017,https://www.tokopedia.com/timexindonesia/jam-tangan-pria-timex-weekender-tw2p71400
16621,"Barang sesuai, pengiriman cepat, packing rapi, sayang tidak dengan baterai",5,fashion,Jam Tangan Wanita Timex Metropolitan - TW2R50600,216294474,1,2058017,https://www.tokopedia.com/timexindonesia/jam-tangan-wanita-timex-metropolitan-tw2r50600
16622,"Untuk produk tidak diragukan lagi, jelas bagus dan asli keren. Cuma sayang awalnya saya tidak notice kalau toko ini hanya buka di hari kerja (saya pesan hari Minggu) tapi di hari Senin langsung diproses dengan cepat dan sore sudah diterima. Udah gitu packagingnya rapi luar biasa bubble wrap berlapis-lapis, nggak salah deh beli disini. Tapi ya itu, sayang cuma buka di weekdays.",5,fashion,Jam Tangan Wanita Timex Metropolitan - TW2R51000,216295116,1,2058017,https://www.tokopedia.com/timexindonesia/jam-tangan-wanita-timex-metropolitan-tw2r51000
16623,respon cepat & barang langsung sampai as expected.. terimakasih..,5,fashion,Jam Tangan Pria TIMEX Metropolitan - TW2R50100,216298398,1,2058017,https://www.tokopedia.com/timexindonesia/jam-tangan-pria-timex-metropolitan-tw2r50100
16624,Nice................................,5,fashion,Jam Tangan Wanita TIMEX Weekender Casual - TW2P42000,217498028,6,2058017,https://www.tokopedia.com/timexindonesia/jam-tangan-wanita-timex-weekender-casual-tw2p42000-1
16625,Sudah sampai dan packing bagus,5,fashion,Jam Tangan Wanita TIMEX Weekender Casual - TW2P42000,217498028,6,2058017,https://www.tokopedia.com/timexindonesia/jam-tangan-wanita-timex-weekender-casual-tw2p42000-1
16626,"Produk ok, pengiriman cepat, respon baik",5,fashion,Jam Tangan Wanita TIMEX Weekender Casual - TW2R42100,217498620,3,2058017,https://www.tokopedia.com/timexindonesia/jam-tangan-wanita-timex-weekender-casual-tw2r42100
16627,"Barangnya bagus sesuai deskripsi, packing aman barang terjamin selamat sampai tujuan. Respon admin cepat. Mantab🤘. Thankyou🤝",5,fashion,Jam Tangan Wanita TIMEX Weekender Casual - TW2R42100,217498620,3,2058017,https://www.tokopedia.com/timexindonesia/jam-tangan-wanita-timex-weekender-casual-tw2r42100
16628,Pelayanan memuaskan dan fast respon. Terima kasih.,5,fashion,Jam Tangan Pria TIMEX Casual Weekender - TW2R42400,217499319,2,2058017,https://www.tokopedia.com/timexindonesia/jam-tangan-pria-timex-casual-weekender-tw2r42400
16629,"Recommended seller! Respond seller juga cepat, barang dikirim sangat rapi, dengan bubble wrap 2 lapis dan hard box dan dilapis bubble wrap lagi. Tbh, barang lebih bagus aslinya dari pada di gambar. Thanks!",5,fashion,Jam Tangan Pria TIMEX Casual Weekender - TW2R42500,217500018,2,2058017,https://www.tokopedia.com/timexindonesia/jam-tangan-pria-timex-casual-weekender-tw2r42500
16630,Berkualitas dan berfungsi dengan baik.. mantab,5,fashion,Jam Tangan Wanita TIMEX Metropolitan Peyton - TW2R42900,217501936,2,2058017,https://www.tokopedia.com/timexindonesia/jam-tangan-wanita-timex-metropolitan-peyton-tw2r42900
16631,Jam original n packaging rapi,4,fashion,Jam Tangan Wanita TIMEX Metropolitan Peyton - TW2R42900,217501936,2,2058017,https://www.tokopedia.com/timexindonesia/jam-tangan-wanita-timex-metropolitan-peyton-tw2r42900
16632,Respon &amp; pengiriman cepat. Packing proper.,5,fashion,Jam Tangan Pria TIMEX Style Elevated - TW2P99600,240869932,3,2058017,https://www.tokopedia.com/timexindonesia/jam-tangan-pria-timex-style-elevated-tw2p99600
16633,pengiriman cepat dan packaging aman. thankss,5,fashion,Jam Tangan Pria TIMEX Style Elevated - TW2P99600,240869932,3,2058017,https://www.tokopedia.com/timexindonesia/jam-tangan-pria-timex-style-elevated-tw2p99600
16634,"Aduh gan,, gimana yah . Kok saya bingung mau ulas apa. Sepertinya tinggal pake sama senyum ajah udah bahagia banget rasanya... Jangan buka lapak ini deh.... bapernya beraaat. Pengiriman Cepat , Sesuai Deskripsi , Harganya Cuccok. Aku padamu Gan....",5,fashion,Jam Tangan Pria TIMEX Style Elevated - TW2P99600,240869932,3,2058017,https://www.tokopedia.com/timexindonesia/jam-tangan-pria-timex-style-elevated-tw2p99600
16635,"Kualitas barang lumayan bagus, packing nya jga sangat rapih Dan Aman.. recommended bgt niih",5,fashion,Jam Tangan Pria TIMEX MArathon - TW5K94700,240874803,3,2058017,https://www.tokopedia.com/timexindonesia/jam-tangan-pria-timex-marathon-tw5k94700
